Brand_Mod,model,model_year,KM,fuel,HP,Litros,Cilindros,transmission_mod,ext_col_mod,int_col_mod,accident_mod,clean_title_mod,price_eur
Outra,GV70 3.5T Sport,2022,14050,Gasoline,,3.5,6,Automatic,white,Outra,None reported,No,43879
Mercedes-Benz,S-Class S 560 4MATIC,2019,79663,Gasoline,463,4.0,8,Automatic,Black,beige,None reported,Yes,50869
Outra,Challenger R/T,2014,149445,Gasoline,375,5.7,8,Automatic,Outra,Outra,None reported,Yes,17972
Outra,1500 Tradesman/Express,2017,42276,E85 Flex Fuel,,3.6,6,Automatic,white,Black,At least 1 accident or damage reported,No,23029
Outra,300 S,2016,161858,Gasoline,300,3.6,6,Automatic,Black,Black,At least 1 accident or damage reported,Yes,15925
Outra,Rover Range Rover Evoque HSE Dynamic,2016,127138,Gasoline,240,2.0,4,Automatic,Outra,Outra,None reported,Yes,21840
Outra,Sierra 2500 AT4,2020,84769,Diesel,445,6.6,8,Automatic,Black,beige,None reported,Yes,63245
Outra,Model Y Performance,2023,805,Outro,455,,,Automatic,Black,Outra,None reported,Yes,54600
Outra,CX-5 Grand Touring,2021,39881,Gasoline,,2.5,,Automatic,Outra,Black,None reported,No,26382
Outra,Ram 1500 ST,2011,302557,Gasoline,210,3.7,6,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,7735
Outra,CX-9 Grand Touring,2021,75168,Gasoline,,2.5,,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,29612
Outra,Gladiator Rubicon,2020,45031,Gasoline,285,3.6,6,Automatic,Outra,Black,None reported,Yes,43225
Outra,Revero Base,2018,33410,Outro,403,2.0,,Automatic,white,Black,None reported,Yes,50505
Outra,CX-9 Signature,2018,31382,Gasoline,227,2.5,4,DCT,white,Outra,None reported,Yes,29348
BMW,M760 M760i xDrive,2020,37707,Gasoline,,,,Automatic,white,Black,None reported,No,73708
Mercedes-Benz,AMG G AMG G 63 4MATIC,2016,53005,Gasoline,563,5.5,8,DCT,white,beige,At least 1 accident or damage reported,Yes,81900
Outra,Acadia SLE,2021,41843,Gasoline,228,2.0,4,Automatic,white,Black,None reported,Yes,28119
Outra,S5 3.0T Prestige,2021,21832,Gasoline,,3.0,,Automatic,Outra,Outra,None reported,No,52689
Outra,LX 570 Three-Row,2021,33796,Gasoline,383,5.7,8,DCT,white,Black,None reported,Yes,81899
Mercedes-Benz,Metris Base,2020,22531,Gasoline,208,2.0,4,Automatic,Black,beige,None reported,Yes,43680
Outra,Titan XD S,2019,86385,Gasoline,390,5.6,8,Automatic,Outra,Outra,None reported,Yes,25389
Mercedes-Benz,C-Class C 250 Sport,2014,113639,Gasoline,201,1.8,4,Automatic,white,beige,None reported,Yes,13195
Outra,Yukon XL SLT,2017,177028,Gasoline,355,5.3,8,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,31849
Mercedes-Benz,GLA-Class GLA 250 4MATIC,2015,99256,Gasoline,208,2.0,4,DCT,Outra,Black,At least 1 accident or damage reported,Yes,17290
Outra,Genesis Coupe 3.8 Track,2011,120701,Gasoline,306,3.8,6,DCT,Outra,Black,At least 1 accident or damage reported,Yes,10920
Outra,IS 300 Base,2017,110837,Gasoline,255,3.5,6,Automatic,Outra,Outra,None reported,Yes,25890
Outra,allroad 2.0T Prestige,2013,168107,Gasoline,211,2.0,4,Automatic,Outra,Black,None reported,Yes,16289
Outra,Santa Fe SE,2022,21903,Gasoline,,2.5,,Automatic,Outra,Black,None reported,No,24980
Chevrolet,Corvette Base,2008,83453,Gasoline,430,6.2,8,Automatic,Outra,Outra,None reported,Yes,32669
Outra,MX-5 Miata Base,2003,14903,Gasoline,142,1.8,4,Manual,white,beige,None reported,Yes,20020
Outra,Telluride EX,2022,23619,Gasoline,,3.8,6,Automatic,Outra,Outra,None reported,No,42576
BMW,X3 sDrive30i,2021,20600,Gasoline,248,2.0,4,Automatic,Outra,Outra,None reported,Yes,36391
Outra,Durango GT,2020,78858,Gasoline,295,3.6,6,Automatic,white,Black,None reported,Yes,36400
Outra,ATS 2.0L Turbo Luxury,2016,133576,Gasoline,272,2.0,4,Automatic,Outra,beige,None reported,Yes,15015
Ford,Shelby GT350 Base,2018,29797,Gasoline,526,5.2,8,Manual,white,Black,At least 1 accident or damage reported,Yes,55389
Outra,1500 Limited,2019,141249,Hybrid,395,5.7,8,Automatic,Outra,Black,None reported,Yes,40040
Outra,911 Carrera S Cabriolet,2007,46420,Gasoline,,3.8,,Manual,white,beige,None reported,No,63695
Ford,F-150 Raptor,2022,28085,Gasoline,,3.5,6,Automatic,white,Outra,None reported,No,70889
Outra,Land Cruiser Base,2000,336663,Gasoline,230,4.7,8,Automatic,Black,beige,None reported,Yes,14469
Outra,Acadia Denali,2015,120482,Gasoline,288,3.6,6,Automatic,Outra,beige,None reported,Yes,18000
Outra,Titan SV,2021,44415,Gasoline,,5.6,8,Automatic,Black,Black,None reported,No,36294
Outra,RX 350 F Sport,2023,8824,Gasoline,,2.4,,Automatic,white,Black,None reported,No,54554
Outra,TLX Tech,2023,3409,Gasoline,,,,Automatic,Outra,Black,None reported,No,38218
Outra,RX 350 F Sport,2017,86340,Gasoline,295,3.5,6,Automatic,Black,Outra,None reported,Yes,30030
Chevrolet,Corvette Stingray w/2LT,2021,4913,Gasoline,490,6.2,8,DCT,Outra,Outra,None reported,Yes,76349
Outra,Impreza 2.0i Sport,2017,70811,Gasoline,152,2.0,4,Manual,Outra,Black,None reported,Yes,21385
Outra,Rover Range Rover Sport 5.0L Supercharged Dynamic,2017,85295,Gasoline,510,5.0,8,DCT,Black,beige,None reported,Yes,43225
Outra,Envision Preferred,2019,51499,Gasoline,197,2.5,4,Automatic,Black,beige,None reported,Yes,24570
Chevrolet,Silverado 1500 RST,2020,42128,Gasoline,,5.3,8,Automatic,Outra,Outra,None reported,No,38207
Outra,Sentra SR,2016,155368,Gasoline,,,,Automatic,Outra,Black,None reported,No,12738
BMW,M5 Base,2013,138404,Gasoline,560,4.4,8,DCT,Outra,Outra,None reported,Yes,29120
Outra,ES 350 Base,2016,86744,Gasoline,268,3.5,6,Automatic,Outra,beige,None reported,Yes,25025
Outra,Envision Essence,2020,43999,Gasoline,,2.5,,Automatic,white,Outra,None reported,No,28847
Outra,RX 350 F Sport Performance,2020,69648,Gasoline,,3.5,6,Automatic,Outra,Black,None reported,No,39675
BMW,740 i,2016,117482,Gasoline,320,3.0,6,DCT,Black,Black,None reported,Yes,21839
Outra,Sierra 3500 SLE,2002,482803,Diesel,300,6.6,8,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,4550
BMW,750 i,2018,131162,Gasoline,445,4.4,8,Automatic,white,Outra,None reported,Yes,37538
Outra,Equus Signature,2013,115873,Gasoline,429,5.0,8,Automatic,Outra,Black,None reported,Yes,15925
Outra,MDX w/Technology Package,2023,5496,Gasoline,,,,Outras,white,Outra,None reported,No,50048
Chevrolet,Camaro 1SS,2021,24140,Gasoline,455,6.2,8,Manual,Outra,Outra,None reported,Yes,39585
Chevrolet,Suburban LT,2019,115873,Gasoline,355,5.3,8,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,35490
Outra,Cayenne Diesel,2014,139720,Diesel,240,3.0,6,DCT,Outra,Black,None reported,Yes,30485
Outra,Q40 Base,2015,230539,Gasoline,328,3.7,6,DCT,Outra,Black,None reported,Yes,10465
Chevrolet,Corvette Base,2000,156911,Gasoline,345,5.7,8,Manual,Outra,Black,None reported,Yes,9100
Outra,IS 350 Base,2014,167372,Gasoline,306,3.5,6,Automatic,Black,Black,None reported,Yes,19110
Ford,Taurus SHO,2011,257495,Gasoline,365,3.5,6,Automatic,Black,Black,None reported,Yes,4277
Mercedes-Benz,E-Class E 300,2019,52432,Gasoline,,,,Automatic,Outra,beige,None reported,No,30938
Outra,LX 600 F SPORT,2023,1907,Gasoline,409,3.4,6,Automatic,Black,Black,None reported,Yes,110101
BMW,M3 Competition xDrive,2023,5617,Gasoline,503,3.0,6,Automatic,Outra,Black,None reported,Yes,86978
Outra,TLX w/A-Spec Package,2022,23973,Gasoline,,,,Outras,Outra,Outra,None reported,No,36398
BMW,M5 Base,2021,21324,Gasoline,,4.4,8,Automatic,white,Outra,None reported,No,79079
Outra,Taycan 4S,2022,12714,Outro,482,,,Automatic,Outra,Outra,None reported,Yes,98280
Outra,A5 2.0T Premium Plus,2019,38346,Gasoline,248,2.0,4,Automatic,Outra,Black,None reported,Yes,31845
Outra,Sienna XLE Limited,2007,181260,Gasoline,266,3.5,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,10465
Outra,Escalade ESV Platinum,2016,271335,Gasoline,420,6.2,8,Automatic,white,beige,None reported,Yes,26845
Outra,LaCrosse Base,2017,108631,Gasoline,310,3.6,6,Automatic,Black,beige,None reported,Yes,18200
Ford,Mustang SVT Cobra,2003,25910,Gasoline,390,4.6,8,Manual,Outra,beige,None reported,Yes,32305
Outra,Pathfinder SL,2018,268760,Gasoline,284,3.5,6,Automatic,Black,beige,None reported,No,13195
BMW,X1 xDrive28i,2019,84093,Gasoline,228,2.0,4,DCT,white,Black,None reported,Yes,31395
Chevrolet,Corvette Stingray w/2LT,2023,8369,Gasoline,490,6.2,8,Automatic,white,Outra,None reported,Yes,80899
Outra,Tundra Platinum,2023,14162,Gasoline,389,3.4,6,Automatic,Outra,Black,None reported,Yes,62335
Outra,Rover Range Rover P400 SE SWB,2022,5422,Hybrid,395,3.0,6,Automatic,white,Black,None reported,Yes,126945
Outra,LX 570 Base,2013,215652,Gasoline,383,5.7,8,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,27295
Outra,Quattroporte Modena Q4,2023,13845,Gasoline,,3.0,6,Automatic,Outra,Outra,None reported,No,114569
Outra,Camry Hybrid XLE,2018,35406,Hybrid,208,2.5,4,Automatic,white,beige,None reported,Yes,26845
Ford,Mustang EcoBoost Premium,2018,54718,Outro,,,,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,22750
Mercedes-Benz,CLA-Class CLA 250,2014,122584,Gasoline,208,2.0,4,DCT,Outra,Black,At least 1 accident or damage reported,Yes,15015
Ford,Bronco Heritage Edition Advanced,2023,2414,Gasoline,275,2.3,4,Manual,Outra,Outra,None reported,Yes,54600
Outra,Rover Defender SE,2022,74030,Hybrid,395,3.0,6,Automatic,Outra,beige,None reported,Yes,68250
Outra,Telluride SX,2021,39305,Gasoline,,3.8,6,Automatic,Black,Black,None reported,No,40327
Outra,Rover Range Rover Supercharged LWB,2020,130357,Gasoline,518,5.0,8,Automatic,Black,Black,None reported,Yes,58968
Outra,RS 7 4.0T Prestige,2016,50694,Gasoline,560,4.0,8,Automatic,Outra,Black,None reported,Yes,60970
Outra,Clubman Cooper S ALL4,2017,128667,Gasoline,189,2.0,4,Automatic,Outra,Black,None reported,Yes,15825
Outra,Santa Fe GLS,2015,155263,Gasoline,290,3.3,6,Automatic,white,Outra,None reported,Yes,11830
Outra,Cooper S Clubman Base,2009,134948,Gasoline,172,1.6,4,Manual,Outra,Black,At least 1 accident or damage reported,Yes,6324
Outra,Outback 3.6R Limited,2016,140161,Gasoline,256,3.6,6,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,17745
BMW,X6 M Base,2021,17867,Gasoline,600,4.4,8,Automatic,Black,Black,None reported,Yes,91910
Outra,Land Cruiser,2016,81048,Gasoline,,,,Automatic,Outra,Black,None reported,No,60058
Outra,Wrangler Unlimited X,2007,218010,Gasoline,205,3.8,6,Automatic,Black,Outra,None reported,Yes,14332
Chevrolet,Suburban RST,2022,34440,Diesel,277,3.0,6,Automatic,Outra,Black,None reported,Yes,62790
Outra,Land Cruiser Base,1996,374977,Outro,,,,Automatic,Outra,Outra,None reported,Yes,6825
BMW,M3 Base,2009,126195,Gasoline,420,4.0,8,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,26162
Ford,F-150 XLT,2020,108656,Gasoline,,3.5,6,Automatic,Outra,Outra,None reported,Yes,33665
BMW,740 Li,2012,137200,Gasoline,326,3.0,6,Automatic,Black,Black,None reported,Yes,16835
Outra,Q50 3.0t Red Sport 400,2020,37569,Gasoline,,3.0,6,Automatic,Outra,Outra,None reported,No,33669
Outra,Tacoma Base,2020,43864,Gasoline,,,,Manual,Outra,Outra,None reported,No,39128
Outra,QX60 Base,2017,150474,Gasoline,295,3.5,6,Automatic,Black,Black,None reported,Yes,14560
Outra,Highlander XLE,2020,56327,Gasoline,295,3.5,6,Automatic,Outra,Black,None reported,Yes,33669
Outra,Highlander Hybrid Limited,2018,100101,Hybrid,306,3.5,6,CVT,Outra,beige,None reported,Yes,32493
Chevrolet,Camaro Z28,1999,94629,Gasoline,305,5.7,8,Automatic,white,Outra,None reported,Yes,13650
BMW,Z4 3.0i Roadster,2006,74847,Gasoline,215,3.0,6,DCT,Outra,beige,At least 1 accident or damage reported,Yes,10465
Chevrolet,Silverado 1500 1LT,2018,130357,E85 Flex Fuel,285,4.3,6,Automatic,Outra,Outra,None reported,Yes,29120
Outra,Wrangler Unlimited Sport,2020,53205,Gasoline,285,3.6,6,Automatic,white,Black,None reported,Yes,33215
Ford,Expedition Platinum,2018,78245,Gasoline,400,3.5,6,Automatic,Outra,Outra,None reported,Yes,46864
Outra,MX-5 Miata Base,1999,155591,Gasoline,140,1.8,4,Manual,Outra,beige,At least 1 accident or damage reported,Yes,11739
BMW,M340 i xDrive,2022,14484,Hybrid,382,3.0,6,Automatic,white,Outra,None reported,Yes,51779
Outra,F-PACE S,2020,45636,Gasoline,,,,Automatic,Outra,Outra,None reported,No,43314
Outra,Tundra SR5,2016,191512,Gasoline,381,5.7,8,Automatic,Outra,Black,None reported,Yes,27254
Ford,F-250 XLT,2019,51930,E85 Flex Fuel,385,6.2,8,Automatic,white,Outra,None reported,Yes,42315
Outra,Escalade Premium Luxury,2022,30980,Gasoline,420,6.2,8,Automatic,Black,Black,None reported,Yes,79169
Outra,Tacoma SR5,2018,40367,Gasoline,,3.5,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,31809
Outra,Enclave Avenir,2021,50181,Gasoline,,3.6,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,38622
Outra,Optima Hybrid EX,2013,168971,Hybrid,199,2.4,4,Automatic,Black,beige,None reported,Yes,8190
Outra,XTS Luxury,2019,86908,Gasoline,304,3.6,6,Automatic,Black,beige,At least 1 accident or damage reported,Yes,20475
Outra,Cayenne Diesel,2015,156589,Diesel,240,3.0,6,Automatic,Black,Black,None reported,Yes,27295
Outra,MKZ Select,2017,84143,Gasoline,240,2.0,4,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,11375
BMW,M760 i xDrive,2021,17828,Gasoline,,6.6,,Manual,Outra,Outra,None reported,No,83629
Outra,Navigator Reserve,2019,72004,Gasoline,450,3.5,6,Automatic,Outra,beige,None reported,Yes,48229
Mercedes-Benz,AMG C 63 S,2017,96561,Gasoline,503,4.0,8,DCT,Outra,Black,At least 1 accident or damage reported,Yes,47775
Outra,Stinger GT1,2021,13338,Gasoline,365,3.3,6,Automatic,Black,Black,None reported,Yes,41768
BMW,M235 i,2015,130357,Gasoline,320,3.0,6,Manual,white,Outra,None reported,Yes,25380
BMW,X4 M Competition,2020,29551,Gasoline,503,3.0,6,Automatic,Black,Outra,None reported,Yes,54600
Ford,Expedition Max King Ranch,2020,83686,Gasoline,375,3.5,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,48887
Ford,Ranger XLT SuperCab,2002,309155,Gasoline,207,4.0,6,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,5870
Chevrolet,Trailblazer RS,2022,68363,Gasoline,,1.3,,Automatic,Outra,Outra,None reported,Yes,25930
Outra,Model 3 Long Range,2021,28968,Outro,,,,Automatic,Black,Black,None reported,Yes,38675
Outra,Boxster Base,1997,213721,Gasoline,201,2.5,6,Manual,Outra,beige,None reported,No,7735
Outra,Quattroporte Base,2005,51499,Gasoline,394,4.2,8,DCT,Outra,beige,At least 1 accident or damage reported,Yes,2688216
Mercedes-Benz,SLK-Class SLK320,2001,95756,Gasoline,215,3.2,6,Manual,Outra,beige,None reported,Yes,5915
Mercedes-Benz,G-Class G 550 4MATIC,2021,36178,Gasoline,416,4.0,8,Automatic,white,Outra,None reported,Yes,123578
Outra,Panamera 4S,2010,100975,Gasoline,400,4.8,8,DCT,Outra,Outra,None reported,Yes,26026
Outra,Cayenne Platinum Edition,2017,117551,Gasoline,300,3.6,6,Automatic,white,Black,None reported,Yes,28201
Outra,Rover Range Rover 3.0L Supercharged,2018,61187,Gasoline,,,,Automatic,white,Outra,None reported,No,58238
Outra,Rover Range Rover 5.0L V8 Supercharged,2019,28164,Gasoline,518,5.0,8,Automatic,Black,Black,None reported,Yes,59150
Outra,XC90 3.2,2011,142105,Gasoline,235,3.2,6,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,10465
Outra,MX-5 Miata Base,1999,209215,Gasoline,140,1.8,4,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,8190
Outra,Sierra 2500 Denali,2015,138404,Diesel,397,6.6,8,Automatic,Outra,Outra,None reported,Yes,44590
Outra,RSX Type S,2006,114907,Gasoline,201,2.0,4,Manual,Black,Outra,None reported,No,13641
Outra,G35 Base,2003,171395,Gasoline,280,3.5,6,Manual,Outra,beige,None reported,Yes,8645
Outra,S4 Base,2007,149669,Gasoline,340,4.2,8,Manual,Black,Black,At least 1 accident or damage reported,Yes,10005
Outra,Sequoia Limited,2012,242850,Gasoline,381,5.7,8,Automatic,Black,Outra,None reported,Yes,15925
Outra,Civic Si Base,2020,9696,Gasoline,205,1.5,4,Manual,Outra,Outra,None reported,Yes,25025
Outra,RX 350 Base,2021,49505,Gasoline,,3.5,6,Automatic,white,Black,None reported,No,40904
Ford,F-250 Lariat,2019,57288,E85 Flex Fuel,,6.2,8,Automatic,Black,Black,None reported,No,43458
Chevrolet,Silverado 1500 1LZ,2014,178790,E85 Flex Fuel,355,5.3,8,Automatic,white,Black,At least 1 accident or damage reported,Yes,23660
Ford,Fusion SE,2011,183985,Gasoline,175,2.5,4,Automatic,Black,Black,None reported,Yes,5460
Ford,Fusion Energi Titanium,2015,135751,Plug-In Hybrid,188,2.0,4,CVT,Outra,Black,At least 1 accident or damage reported,Yes,9100
Mercedes-Benz,Sprinter High Roof,2015,177028,Diesel,188,3.0,6,Automatic,white,Outra,None reported,Yes,26390
BMW,M4 Competition xDrive,2023,1802,Gasoline,503,3.0,6,Automatic,Outra,Outra,None reported,Yes,84539
Outra,Wrangler Rubicon,2023,11265,Hybrid,285,3.6,6,Automatic,Outra,Black,None reported,Yes,41860
Outra,Phantom,2023,2511,Outro,,,,Outras,Outra,Outra,None reported,Yes,545995
Outra,911 Turbo S,2021,3077,Gasoline,640,3.8,6,Automatic,Outra,Black,None reported,Yes,218400
Outra,Rover Discovery HSE LUXURY,2017,75961,Gasoline,340,3.0,6,Automatic,Black,beige,At least 1 accident or damage reported,Yes,26390
Outra,Mazda3 FWD w/Preferred Package,2019,97848,Gasoline,186,2.5,4,Automatic,Outra,beige,None reported,Yes,18109
Outra,CX-30 Premium Package,2023,4242,Gasoline,,2.5,,Automatic,Outra,Black,None reported,No,25967
Ford,Mustang GT,2018,86554,Gasoline,460,5.0,8,Manual,Black,Black,At least 1 accident or damage reported,Yes,27254
Outra,LS 460 Base,2008,162331,Gasoline,380,4.6,8,Automatic,Black,beige,None reported,Yes,14011
Outra,Ghost Base,2016,14090,Gasoline,563,6.6,12,Automatic,Black,Black,None reported,Yes,151879
Outra,Xterra S,2008,162383,Gasoline,261,4.0,6,Automatic,Black,Outra,None reported,Yes,6369
Outra,Ascent Limited 7-Passenger,2022,20439,Gasoline,260,2.4,4,CVT,white,beige,None reported,Yes,35035
BMW,330 i,2021,41843,Gasoline,255,2.0,4,DCT,Black,Black,None reported,Yes,33670
Ford,F-250 XLT,2019,62121,Diesel,450,6.7,8,Automatic,Outra,Outra,None reported,Yes,49595
Outra,Compass Sport,2016,159325,Gasoline,172,2.4,4,Automatic,white,Outra,At least 1 accident or damage reported,Yes,4550
Outra,Solstice GXP,2007,75639,Gasoline,260,2.0,4,Manual,Black,Black,None reported,Yes,12103
Mercedes-Benz,CLA-Class CLA 250,2016,193121,Gasoline,208,2.0,4,DCT,Black,Black,None reported,Yes,18018
Outra,A5 2.0T Premium,2013,178637,Gasoline,211,2.0,4,DCT,Outra,beige,None reported,Yes,10465
Chevrolet,Colorado Z71,2019,40977,Gasoline,,3.6,6,Automatic,Outra,Outra,None reported,No,32886
Outra,Montero Limited,2004,233355,Gasoline,215,3.8,6,Automatic,Outra,Black,None reported,Yes,8144
Mercedes-Benz,SL-Class SL550 Roadster,2009,96722,Gasoline,382,5.5,8,Automatic,Black,Black,None reported,Yes,24570
Outra,RAV4 Prime XSE,2022,11426,Plug-In Hybrid,302,2.5,4,Automatic,Outra,Black,None reported,Yes,44590
Outra,NV Passenger NV3500 HD SL V8,2020,23099,Gasoline,375,5.6,8,Automatic,Black,Outra,None reported,Yes,58149
Ford,Bronco Wildtrak Advanced,2022,16077,Gasoline,315,2.7,6,DCT,Outra,Black,None reported,Yes,58695
Ford,Mustang Bullitt,2019,78053,Gasoline,480,5.0,8,Manual,Black,Black,At least 1 accident or damage reported,Yes,40949
Chevrolet,Express 3500 LT,2016,193121,Diesel,260,6.6,8,Automatic,white,Outra,None reported,Yes,17745
Mercedes-Benz,AMG E 63 S 4MATIC,2019,64374,Gasoline,603,4.0,8,DCT,Black,Black,At least 1 accident or damage reported,Yes,65520
Mercedes-Benz,CLS-Class CLS 550,2014,55683,Gasoline,402,4.7,8,DCT,Black,Black,None reported,Yes,25025
Chevrolet,Suburban High Country,2021,95801,Gasoline,,6.2,8,Automatic,Outra,Outra,None reported,Yes,62785
Outra,Navigator L Reserve,2019,107944,Gasoline,450,3.5,6,Automatic,Black,Black,At least 1 accident or damage reported,Yes,43679
Mercedes-Benz,SL-Class SL 550,2012,34279,Gasoline,382,5.5,8,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,35035
Ford,Mustang EcoBoost Premium,2017,67029,Gasoline,310,2.3,4,Automatic,Outra,Black,None reported,Yes,21476
Chevrolet,Tahoe Premier,2019,78663,Gasoline,,5.3,8,Automatic,Outra,Outra,None reported,No,45111
Chevrolet,Monte Carlo SS,2006,107569,Gasoline,303,5.3,8,Automatic,white,Outra,At least 1 accident or damage reported,Yes,10920
Ford,Mustang Shelby GT500,2012,10300,Gasoline,550,5.4,8,Manual,Outra,Black,None reported,Yes,43680
Ford,Utility Police Interceptor Base,2017,189903,Gasoline,365,3.5,6,Automatic,Black,Black,None reported,Yes,13650
Ford,Expedition EL XLT,2017,292901,Gasoline,365,3.5,6,Automatic,Black,Black,At least 1 accident or damage reported,Yes,15015
Outra,Bentayga Onyx Edition,2018,52304,Gasoline,600,6.0,12,Automatic,Black,beige,At least 1 accident or damage reported,Yes,93730
Outra,Challenger R/T Scat Pack,2019,121988,Gasoline,,,,Automatic,Outra,Black,None reported,No,32758
Outra,TT RS Base,2012,88353,Gasoline,360,2.5,5,Manual,white,Outra,None reported,No,26299
Outra,Beetle 2.0T Final Edition SE,2019,51499,Gasoline,174,2.0,4,DCT,Outra,Black,None reported,Yes,29802
Outra,Cayenne AWD,2020,60350,Gasoline,335,3.0,6,Automatic,white,Black,None reported,Yes,54509
Outra,Pathfinder Silver,2012,331525,Gasoline,266,4.0,6,DCT,Black,Black,None reported,Yes,4550
Outra,718 Boxster Base,2019,10783,Gasoline,300,2.0,4,Automatic,Outra,Black,None reported,Yes,57330
Outra,Rover Range Rover Sport HST MHEV,2020,30578,Hybrid,395,3.0,6,DCT,Outra,Black,None reported,No,68159
Chevrolet,Corvette Stingray w/1LT,2023,5267,Gasoline,490,6.2,8,DCT,Black,Outra,None reported,Yes,71889
BMW,M550 i xDrive,2020,64374,Gasoline,523,4.4,8,DCT,Outra,Black,None reported,Yes,48230
Outra,RX 350 F Sport Performance,2020,86502,Gasoline,295,3.5,6,Automatic,Black,Outra,None reported,Yes,29666
BMW,M3 Base,2001,107021,Gasoline,333,3.2,6,Manual,Outra,Black,None reported,Yes,19110
Mercedes-Benz,E-Class E 350,2014,126334,Gasoline,302,3.5,6,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,16289
Outra,SQ5 3.0T Premium Plus,2018,115873,Gasoline,354,3.0,6,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,27300
Mercedes-Benz,AMG GT R,2018,6133,Gasoline,577,4.0,8,Automatic,Black,Black,None reported,Yes,135135
BMW,X5 M Base,2013,107826,Gasoline,555,4.4,8,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,22295
Outra,Escalade ESV Luxury,2020,193121,Gasoline,420,6.2,8,Automatic,Black,Black,None reported,Yes,50050
Outra,CTS-V Base,2012,72420,Gasoline,556,6.2,8,Automatic,Outra,Black,None reported,Yes,37765
Outra,GX 470 Base,2008,198754,Gasoline,263,4.7,8,Automatic,white,Outra,At least 1 accident or damage reported,Yes,13195
Outra,GranTurismo Base,2012,19473,Gasoline,440,4.7,8,DCT,Outra,beige,None reported,Yes,34489
Outra,Rover Range Rover Velar P380 S,2018,74030,Gasoline,380,3.0,6,Automatic,Outra,beige,None reported,Yes,36400
Outra,Town Car Base,2004,44418,Gasoline,239,4.6,8,Automatic,Black,Outra,None reported,Yes,13559
Outra,Carrera GT Base,2005,7081,Gasoline,605,5.7,10,Manual,Outra,Black,None reported,Yes,1455090
BMW,X6 M Base,2021,28968,Gasoline,600,4.4,8,Automatic,Black,Black,None reported,Yes,85540
Outra,Civic EX,1993,94921,Outro,,,,Automatic,white,beige,None reported,Yes,8735
Outra,FJ Cruiser Base,2013,85295,Gasoline,260,4.0,6,Automatic,Outra,Black,None reported,Yes,33433
Mercedes-Benz,SLK-Class SLK 250,2015,78858,Gasoline,201,1.8,4,Automatic,Outra,beige,None reported,Yes,21385
Mercedes-Benz,CLA-Class CLA 250,2014,146676,Gasoline,208,2.0,4,Automatic,Outra,Black,None reported,Yes,12285
BMW,M440 i xDrive,2021,39107,Hybrid,382,3.0,6,Automatic,Outra,beige,None reported,Yes,45499
Outra,Rover Range Rover SV Autobiography Dynamic SWB,2020,26963,Gasoline,557,5.0,8,Automatic,white,Outra,None reported,Yes,101920
Outra,4Runner Limited,2018,152888,Gasoline,270,4.0,6,Automatic,Outra,Outra,None reported,Yes,30030
Outra,STS V6,2005,154497,Gasoline,260,3.6,6,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,4549
Outra,Tacoma TRD Sport,2019,58392,Gasoline,,,,Automatic,Outra,Black,None reported,No,36034
Outra,TSX Base,2005,243977,Gasoline,200,2.4,4,Manual,Black,Black,None reported,Yes,7188
Outra,Town & Country Touring-L,2012,263128,E85 Flex Fuel,283,3.6,6,Automatic,Outra,beige,None reported,Yes,5414
Outra,Ghost Base,2011,127138,Gasoline,563,6.6,12,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,73073
Outra,A6 3.0T Premium Plus,2016,114714,Gasoline,333,3.0,6,Automatic,Outra,Black,None reported,Yes,20020
Outra,K5 GT-Line,2021,161437,Gasoline,,1.6,,Automatic,Outra,Black,None reported,No,18182
Mercedes-Benz,GLS 450 Base 4MATIC,2019,54827,Gasoline,362,3.0,6,Automatic,white,beige,None reported,Yes,42679
Mercedes-Benz,SL-Class SL 550,2013,40126,Gasoline,429,4.6,8,DCT,Outra,Outra,At least 1 accident or damage reported,Yes,36628
Outra,Wrangler Sahara,1998,219675,Gasoline,181,4.0,6,Manual,Black,Black,None reported,Yes,6369
Ford,Focus SE,2014,128128,Gasoline,,2.0,,Automatic,Black,Outra,None reported,Yes,10005
