Brand_Mod,model,model_year,KM,fuel,HP,Litros,Cilindros,transmission_mod,ext_col_mod,int_col_mod,accident_mod,clean_title_mod,price_eur
Outra,TSX Base,2005,243977,Gasoline,200.0,2.4,4.0,Manual,Black,Black,None reported,Yes,7188
Outra,Town & Country Touring-L,2012,263128,E85 Flex Fuel,283.0,3.6,6.0,Automatic,Outra,beige,None reported,Yes,5414
Outra,Ghost Base,2011,127138,Gasoline,563.0,6.6,12.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,73073
Outra,A6 3.0T Premium Plus,2016,114714,Gasoline,333.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,20020
Mercedes-Benz,GLS 450 Base 4MATIC,2019,54827,Gasoline,362.0,3.0,6.0,Automatic,white,beige,None reported,Yes,42679
Mercedes-Benz,SL-Class SL 550,2013,40126,Gasoline,429.0,4.6,8.0,DCT,Outra,Outra,At least 1 accident or damage reported,Yes,36628
Outra,Yukon SLT,2014,229171,E85 Flex Fuel,320.0,5.3,8.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,12285
Outra,GV80 2.5T,2023,13036,Gasoline,300.0,2.5,4.0,DCT,Outra,beige,None reported,Yes,52143
Outra,G70 2.0T,2023,3293,Gasoline,252.0,2.0,4.0,Automatic,Outra,Outra,None reported,Yes,39584
Outra,2500 Big Horn,2020,82077,Gasoline,410.0,6.4,8.0,Automatic,Outra,Black,None reported,Yes,40859
Outra,Altima 2.5 S,2015,241080,Gasoline,182.0,2.5,4.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,10556
Ford,Bronco Badlands Advanced,2022,27359,Gasoline,315.0,2.7,6.0,Automatic,white,Black,None reported,Yes,63699
Ford,Explorer Sport,2016,153692,Gasoline,365.0,3.5,6.0,DCT,Black,Black,None reported,Yes,18200
Outra,Rover Range Rover Supercharged,2008,183927,Gasoline,400.0,4.2,8.0,Automatic,Black,Black,None reported,Yes,9009
Chevrolet,Suburban 1500 LT,2015,288394,Gasoline,355.0,5.3,8.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,14560
Outra,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2022,12553,Plug-In Hybrid,455.0,2.0,4.0,Automatic,Black,beige,None reported,Yes,60060
BMW,740 i,2017,88514,Gasoline,320.0,3.0,6.0,DCT,white,Black,None reported,Yes,36400
BMW,335 i xDrive,2012,247195,Gasoline,300.0,3.0,6.0,Manual,Black,Black,None reported,Yes,15925
Outra,Accord Hybrid Touring,2017,155141,Hybrid,212.0,2.0,4.0,CVT,white,beige,At least 1 accident or damage reported,Yes,16835
Outra,H3 Base,2007,221016,Gasoline,242.0,3.7,5.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,9100
Outra,tC Anniversary Edition,2014,185075,Gasoline,179.0,2.5,4.0,Manual,Outra,Outra,None reported,Yes,10460
BMW,Z4 sDrive35is,2014,6759,Gasoline,335.0,3.0,6.0,DCT,white,Outra,None reported,Yes,59145
Outra,GV70 3.5T Sport,2022,20761,Gasoline,375.0,3.5,6.0,Automatic,Outra,Outra,None reported,Yes,48230
Outra,CX-5 Touring,2018,98170,Gasoline,187.0,2.5,4.0,DCT,Outra,Black,None reported,Yes,19838
Outra,ES 350 Base,2007,127106,Gasoline,272.0,3.5,6.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,9646
Outra,Challenger GT,2021,64374,Gasoline,303.0,3.6,6.0,Automatic,Black,Black,None reported,Yes,29575
BMW,330 i,2005,95434,Gasoline,225.0,3.0,6.0,Manual,Outra,Black,None reported,Yes,28119
Mercedes-Benz,GLS 450 Base 4MATIC,2017,170590,Gasoline,362.0,3.0,6.0,Automatic,white,Black,None reported,Yes,23569
Outra,911 Carrera S,2013,62764,Gasoline,400.0,3.8,6.0,Automatic,Outra,Black,None reported,Yes,66430
Outra,TLX V6 Advance,2016,205996,Gasoline,290.0,3.5,6.0,Automatic,Outra,Black,None reported,Yes,17745
Outra,Rogue SL,2017,238183,Gasoline,170.0,2.5,4.0,Automatic,white,Outra,None reported,Yes,11830
BMW,323 Ci,2000,285980,Gasoline,170.0,2.5,6.0,Automatic,Outra,Black,None reported,Yes,2275
BMW,320 i xDrive,2016,297729,Gasoline,180.0,2.0,4.0,Automatic,Black,beige,At least 1 accident or damage reported,Yes,6825
Outra,G8 GT,2009,130883,Gasoline,355.0,6.0,8.0,DCT,Black,Black,None reported,Yes,15925
Mercedes-Benz,AMG GT Base,2018,45355,Gasoline,469.0,4.0,8.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,76895
Ford,F-150 Lariat,2016,40234,E85 Flex Fuel,385.0,5.0,8.0,Automatic,Outra,Black,None reported,Yes,59150
Chevrolet,Corvette Stingray,2018,22370,Gasoline,455.0,6.2,8.0,Automatic,white,Outra,None reported,Yes,49586
Ford,Mustang GT Premium,2020,27117,Gasoline,460.0,5.0,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,37310
Outra,Q8 55 Premium Plus,2021,23738,Hybrid,335.0,3.0,6.0,DCT,Outra,Black,None reported,Yes,55564
Mercedes-Benz,S-Class S 550 4MATIC,2015,86905,Gasoline,449.0,4.7,8.0,Automatic,white,beige,None reported,Yes,33670
Chevrolet,Tahoe LTZ,2015,216457,Gasoline,355.0,5.3,8.0,Automatic,Black,Black,None reported,Yes,25480
Outra,QX60 Base,2016,146835,Gasoline,265.0,3.5,6.0,Automatic,Outra,Black,None reported,Yes,15925
Outra,Rover Range Rover Sport HSE,2019,84169,Gasoline,340.0,3.0,6.0,DCT,Black,Black,None reported,Yes,45409
Outra,RSX Base,2005,299402,Gasoline,160.0,2.0,4.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,6097
Chevrolet,Corvette Stingray w/2LT,2020,2897,Gasoline,490.0,6.2,8.0,Automatic,Outra,Black,None reported,Yes,69160
Outra,Rover Range Rover 5.0L Supercharged Autobiography,2016,90123,Gasoline,510.0,5.0,8.0,Automatic,Black,Outra,None reported,Yes,45409
Outra,RS 7 4.0T Prestige,2014,106458,Gasoline,560.0,4.0,8.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,43675
Outra,2500 Tradesman,2018,102596,Gasoline,410.0,6.4,8.0,Automatic,Outra,Outra,None reported,Yes,32760
Outra,Ram 1500 Quad Cab,2002,288073,Gasoline,245.0,5.9,8.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,5915
Outra,ILX Technology Plus Package,2017,109757,Gasoline,201.0,2.4,4.0,DCT,Black,Outra,At least 1 accident or damage reported,Yes,14332
BMW,535 i xDrive,2015,104607,Gasoline,300.0,3.0,6.0,DCT,Outra,Black,None reported,Yes,22745
Outra,FX50 Base,2011,136633,Gasoline,390.0,5.0,8.0,Automatic,Outra,Black,None reported,No,20430
Outra,Rover Discovery S,2003,196157,Gasoline,217.0,4.6,8.0,Automatic,white,beige,At least 1 accident or damage reported,Yes,5460
Outra,Crosstour EX-L,2012,146035,Gasoline,192.0,2.4,4.0,Automatic,Outra,Outra,None reported,Yes,11812
Mercedes-Benz,G-Class G 63 AMG,2014,80305,Gasoline,536.0,5.5,8.0,Automatic,white,Black,None reported,Yes,66429
Outra,Boxster Base,2013,65661,Gasoline,265.0,2.7,6.0,Automatic,Outra,beige,None reported,Yes,32305
BMW,M3 Base,2011,69202,Gasoline,414.0,4.0,8.0,Manual,Black,Black,None reported,Yes,46319
Outra,CTS 3.6L Premium Luxury,2019,219112,Gasoline,335.0,3.6,6.0,DCT,Outra,Black,At least 1 accident or damage reported,Yes,20475
Outra,F-TYPE S,2014,120049,Gasoline,495.0,5.0,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,29530
Outra,ProMaster 2500 High Roof,2019,50986,Gasoline,280.0,3.6,6.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,30485
Mercedes-Benz,AMG C 43 Base 4MATIC,2017,62764,Gasoline,362.0,3.0,6.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,35490
Outra,RS 5 2.9T,2019,34182,Gasoline,444.0,2.9,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,54554
Outra,Xterra Pro-4X,2011,294510,Gasoline,261.0,4.0,6.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,10920
Chevrolet,Corvette Base,2005,230289,Gasoline,400.0,6.0,8.0,Automatic,Outra,Black,None reported,Yes,14560
Outra,XC60 T6 Inscription,2019,94308,Gasoline,330.0,2.0,4.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,26390
Outra,Ascent Touring 7-Passenger,2019,114703,Gasoline,260.0,2.4,4.0,CVT,Black,Outra,None reported,Yes,21749
BMW,135 i,2009,117321,Gasoline,300.0,3.0,6.0,Automatic,Outra,Outra,None reported,Yes,14105
Ford,F-150 Platinum,2018,97623,Gasoline,375.0,3.5,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,42679
Chevrolet,Malibu LTZ,2010,89962,Gasoline,252.0,3.6,6.0,DCT,Outra,beige,None reported,Yes,8144
Outra,RX 350 Base,2016,115470,Gasoline,295.0,3.5,6.0,Automatic,Black,Outra,None reported,Yes,25480
Ford,Taurus X Limited,2008,239710,Gasoline,263.0,3.5,6.0,Automatic,Outra,beige,None reported,Yes,3549
BMW,X5 3.0si,2007,160452,Gasoline,260.0,3.0,6.0,Automatic,Black,Black,None reported,Yes,7735
Outra,XTS Luxury,2014,101308,Gasoline,304.0,3.6,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,15923
Chevrolet,Tahoe Premier,2020,220480,Gasoline,355.0,5.3,8.0,Automatic,Black,Black,None reported,Yes,41860
Ford,F-150 Raptor,2021,45480,Gasoline,450.0,3.5,6.0,Automatic,Outra,Outra,None reported,Yes,66384
Mercedes-Benz,C-Class C 300,2017,95595,Gasoline,241.0,2.0,4.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,19110
Outra,XF Premium,2011,56543,Gasoline,385.0,5.0,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,11284
Outra,A6 2.0T Premium Plus,2016,154497,Gasoline,252.0,2.0,4.0,Automatic,Black,Black,None reported,Yes,20011
BMW,228 i,2015,86905,Gasoline,240.0,2.0,4.0,Manual,Black,Outra,At least 1 accident or damage reported,Yes,18196
BMW,428 i xDrive SULEV,2016,123919,Gasoline,240.0,2.0,4.0,DCT,white,Outra,At least 1 accident or damage reported,Yes,24569
Outra,Regal Turbo - Premium 1,2012,305775,Gasoline,220.0,2.0,4.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,5460
Outra,LX 570 Three-Row,2018,63247,Gasoline,383.0,5.7,8.0,DCT,Black,Black,None reported,Yes,63245
Outra,XC60 T5 R-Design,2019,70006,Gasoline,250.0,2.0,4.0,DCT,Outra,Black,None reported,Yes,27300
Chevrolet,Tahoe High Country,2021,85295,Gasoline,420.0,6.2,8.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,61061
Ford,Expedition Max Limited,2021,49758,Gasoline,375.0,3.5,6.0,Automatic,white,beige,None reported,Yes,47319
Outra,Jetta 1.4T S,2019,94951,Gasoline,147.0,1.4,4.0,Automatic,Outra,Black,None reported,Yes,15470
Outra,Sorento SX Prestige,2023,17864,Gasoline,281.0,2.5,4.0,DCT,white,Black,None reported,Yes,36582
BMW,M3 Base,2016,90501,Gasoline,425.0,3.0,6.0,Manual,Outra,Outra,None reported,Yes,45955
Ford,Mustang GT Premium,2012,169786,Gasoline,412.0,5.0,8.0,Manual,Outra,Black,None reported,Yes,17290
Outra,A4 2.0T Premium,2011,146157,Gasoline,211.0,2.0,4.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,7553
Outra,Golf SportWagen TSI S 4-Door,2016,205626,Gasoline,170.0,1.8,4.0,Manual,white,beige,None reported,Yes,12558
Outra,S2000 Base,2003,162544,Gasoline,240.0,2.0,4.0,Manual,Outra,Black,None reported,Yes,25480
Outra,Cooper S Base,2010,156742,Gasoline,172.0,1.6,4.0,Manual,Outra,Black,None reported,Yes,6096
Outra,RC 350 Base,2015,77249,Gasoline,306.0,3.5,6.0,DCT,Outra,Outra,None reported,Yes,29939
Outra,300 Touring,2009,216621,Gasoline,250.0,3.5,6.0,DCT,Outra,Black,None reported,Yes,6825
Outra,Rover Range Rover 3.0L Supercharged,2014,95756,E85 Flex Fuel,340.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,30758
Chevrolet,Camaro 1SS,2021,20278,Gasoline,455.0,6.2,8.0,Manual,Outra,Black,None reported,Yes,42770
BMW,X7 xDrive40i,2022,12875,Hybrid,335.0,3.0,6.0,Automatic,Outra,Outra,None reported,Yes,77350
Outra,Genesis Coupe 3.8 Track,2010,205191,Gasoline,306.0,3.8,6.0,Manual,Outra,Black,At least 1 accident or damage reported,Yes,5460
Chevrolet,Corvette Base,2006,62977,Gasoline,400.0,6.0,8.0,DCT,Outra,beige,None reported,Yes,31850
BMW,i8 Base,2019,45384,Plug-In Hybrid,369.0,1.5,3.0,DCT,Outra,beige,At least 1 accident or damage reported,Yes,72754
Outra,Rover Range Rover Sport HST MHEV,2020,59945,Hybrid,395.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,49595
Ford,Ranger Edge SuperCab,2004,177028,Gasoline,148.0,3.0,6.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,7735
Outra,V60 T6 R-Design Platinum,2015,95387,Gasoline,325.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,27209
Outra,XTS Luxury,2013,244620,Gasoline,304.0,3.6,6.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,7735
Outra,TLX Type S w/Performance Tire,2023,2894,Gasoline,355.0,3.0,6.0,Automatic,Black,Black,None reported,Yes,48230
Outra,Durango R/T,2020,125529,Gasoline,360.0,5.7,8.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,26845
Outra,Romeo Giulia Base,2017,57936,Gasoline,280.0,2.0,4.0,Automatic,white,Outra,None reported,Yes,19110
Ford,Edge Titanium,2017,182329,Gasoline,245.0,2.0,4.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,15015
Chevrolet,Corvette Stingray,2015,41116,Gasoline,455.0,6.2,8.0,Automatic,Outra,Outra,None reported,Yes,44590
Chevrolet,Silverado 2500 LT,2015,197579,E85 Flex Fuel,360.0,6.0,8.0,Automatic,Outra,Black,None reported,Yes,25024
Outra,Routan SE,2011,312213,Gasoline,283.0,3.6,6.0,DCT,Black,Outra,At least 1 accident or damage reported,Yes,3185
Outra,Sorento LX,2021,87226,Gasoline,191.0,2.5,4.0,Automatic,white,Black,None reported,Yes,21658
Outra,ATS 2.5L,2014,129391,Gasoline,202.0,2.5,4.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,13650
Ford,F-250 Platinum,2022,7242,Gasoline,430.0,7.3,8.0,Automatic,Black,Black,None reported,Yes,78715
Outra,Cooper S Base,2012,205996,Gasoline,181.0,1.6,4.0,Automatic,Black,Black,None reported,Yes,7735
BMW,X1 xDrive28i,2021,41711,Gasoline,228.0,2.0,4.0,DCT,Outra,Black,None reported,Yes,29120
Mercedes-Benz,E-Class E 350 4MATIC,2008,108228,Gasoline,268.0,3.5,6.0,Automatic,white,beige,None reported,Yes,10829
Outra,Outback 2.5i Premium,2019,123919,Gasoline,175.0,2.5,4.0,CVT,Outra,Outra,At least 1 accident or damage reported,Yes,17062
Outra,718 Boxster S,2017,78697,Gasoline,350.0,2.5,4.0,DCT,Outra,Black,None reported,Yes,56875
Ford,F-150 XL,2018,84491,E85 Flex Fuel,395.0,5.0,8.0,Automatic,Outra,Outra,None reported,Yes,31850
Outra,Palisade SEL,2020,111828,Gasoline,291.0,3.8,6.0,Automatic,white,Black,None reported,Yes,29120
Outra,911 Carrera 4,2013,108666,Gasoline,350.0,3.4,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,54145
Outra,911 Carrera 4 Cabriolet,2003,140979,Gasoline,315.0,3.6,6.0,DCT,Black,Black,At least 1 accident or damage reported,Yes,29120
Outra,Rover Range Rover SWB,2020,46671,Hybrid,355.0,3.0,6.0,Automatic,Black,Black,None reported,Yes,63700
Outra,350Z Touring,2006,135507,Gasoline,300.0,3.5,6.0,Manual,Outra,Outra,None reported,Yes,9282
Outra,MKZ Reserve I,2019,57936,Gasoline,245.0,2.0,4.0,Automatic,white,beige,None reported,Yes,24115
Outra,Panamera Turbo,2015,108164,Gasoline,520.0,4.8,8.0,DCT,Outra,beige,At least 1 accident or damage reported,Yes,47274
Mercedes-Benz,AMG C 63 Base,2017,101389,Gasoline,469.0,4.0,8.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,38220
Outra,Acadia SLT-1,2012,187048,Gasoline,288.0,3.6,6.0,Automatic,Black,Black,None reported,Yes,7189
Outra,Forester 2.5i Limited,2015,144841,Gasoline,170.0,2.5,4.0,CVT,Outra,Outra,None reported,Yes,14560
Outra,Cayenne Turbo,2009,67536,Gasoline,500.0,4.8,8.0,DCT,Black,beige,At least 1 accident or damage reported,Yes,31850
Outra,Atlas 3.6L SE w/Technology,2018,77586,Gasoline,276.0,3.6,6.0,DCT,Outra,Black,None reported,Yes,22749
BMW,325 i,2003,228527,Gasoline,184.0,2.5,6.0,Manual,Outra,Black,At least 1 accident or damage reported,Yes,4368
Mercedes-Benz,GLC 300 Base 4MATIC,2018,78375,Gasoline,241.0,2.0,4.0,Automatic,Outra,Outra,None reported,Yes,25389
Outra,CX-7 Sport,2009,181856,Gasoline,244.0,2.3,4.0,Automatic,Outra,Black,None reported,Yes,5004
Outra,911 Carrera C2S,2005,45866,Gasoline,355.0,3.8,6.0,Manual,Outra,Black,None reported,Yes,57785
Outra,Supra 3.0 Premium,2022,39992,Gasoline,382.0,3.0,6.0,Automatic,Black,Black,None reported,Yes,48747
Outra,Rover Range Rover Velar P380 SE R-Dynamic,2019,31886,Gasoline,380.0,3.0,6.0,Automatic,Outra,beige,None reported,Yes,47229
Outra,CT 200h Premium,2012,175418,Hybrid,134.0,1.8,4.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,13600
Outra,200 Limited,2015,153324,E85 Flex Fuel,184.0,2.4,4.0,Automatic,Black,Black,None reported,No,11346
Outra,Sierra 1500 SLT,2017,79027,Gasoline,420.0,6.2,8.0,Automatic,white,Black,None reported,Yes,36172
Chevrolet,Tahoe LTZ,2011,225954,E85 Flex Fuel,320.0,5.3,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,14560
Ford,F-250 Lariat,2018,193121,Diesel,450.0,6.7,8.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,50050
Outra,Charger Base,2006,234264,Gasoline,250.0,3.5,6.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,4095
Outra,XF S,2017,88514,Gasoline,380.0,3.0,6.0,DCT,Outra,Outra,None reported,Yes,30940
Outra,Telluride SX,2020,61155,Gasoline,291.0,3.8,6.0,Automatic,Outra,beige,None reported,Yes,38219
BMW,M240 i,2017,59707,Gasoline,335.0,3.0,6.0,Automatic,white,Black,At least 1 accident or damage reported,Yes,23774
Outra,Wrangler X,2004,70811,Gasoline,190.0,4.0,6.0,Manual,Outra,Outra,At least 1 accident or damage reported,Yes,22749
Ford,Mustang Premium,2007,272966,Gasoline,210.0,4.0,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,5369
Outra,Sierra 2500 Denali,2021,27228,Diesel,445.0,6.6,8.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,66430
Outra,Navigator L Select,2016,135623,Gasoline,380.0,3.5,6.0,Automatic,Black,Black,At least 1 accident or damage reported,Yes,22951
Outra,Rover Defender SE,2021,22483,Hybrid,395.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,68705
Mercedes-Benz,AMG GLE AMG GLE 63 S-Model 4MATIC,2016,70811,Gasoline,577.0,5.5,8.0,Automatic,Black,Black,None reported,Yes,42405
Outra,1500 SLT,2017,118593,Gasoline,395.0,5.7,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,24570
Chevrolet,Silverado 1500 LT,2012,167372,E85 Flex Fuel,315.0,5.3,8.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,15015
Outra,370Z Touring,2009,214701,Gasoline,332.0,3.7,6.0,Manual,Outra,Outra,At least 1 accident or damage reported,Yes,13649
Outra,Challenger R/T,2021,64309,Gasoline,375.0,5.7,8.0,Automatic,white,Outra,At least 1 accident or damage reported,Yes,25935
BMW,M4 Competition xDrive,2022,5171,Gasoline,503.0,3.0,6.0,Automatic,Black,Outra,None reported,Yes,81895
Outra,Elise Base,2005,40636,Gasoline,190.0,1.8,4.0,Manual,Outra,Black,None reported,No,40040
Ford,F-150 Lariat,2017,119653,Gasoline,375.0,3.5,6.0,Automatic,white,Outra,None reported,Yes,32760
Outra,Frontier SV,2012,155463,Gasoline,261.0,4.0,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,15470
BMW,M3 Base,2008,125207,Gasoline,414.0,4.0,8.0,Manual,Outra,Black,None reported,Yes,25935
Mercedes-Benz,SLK-Class SLK 350,2008,194409,Gasoline,268.0,3.5,6.0,Automatic,Outra,beige,None reported,Yes,12649
Outra,A5 Sportback S line Premium Plus,2021,56327,Hybrid,261.0,2.0,4.0,Automatic,Black,Black,None reported,Yes,34124
Outra,Lancer Evolution MR,2011,152083,Gasoline,291.0,2.0,4.0,DCT,white,Black,None reported,Yes,24570
Outra,Wrangler Sahara,2012,125529,Gasoline,285.0,3.6,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,20020
Chevrolet,Suburban Premier,2017,268035,Gasoline,355.0,5.3,8.0,Automatic,white,beige,At least 1 accident or damage reported,Yes,22704
Outra,ATS 2.0L Turbo,2018,51499,Gasoline,272.0,2.0,4.0,Automatic,Outra,Black,None reported,Yes,20929
Outra,A5 2.0T Premium Plus,2015,131966,Gasoline,220.0,2.0,4.0,Automatic,white,Outra,None reported,Yes,15470
Outra,Navigator L Select,2016,186040,Gasoline,380.0,3.5,6.0,Automatic,Black,Black,None reported,Yes,20475
Ford,Excursion Limited,2004,273588,Gasoline,310.0,6.8,10.0,Automatic,Outra,Outra,None reported,Yes,7735
Outra,2500 Tradesman,2022,2092,Gasoline,410.0,6.4,8.0,Automatic,Outra,Black,None reported,Yes,43680
Outra,370Z NISMO,2010,46671,Gasoline,350.0,3.7,6.0,Manual,Outra,Outra,None reported,Yes,26390
Outra,S5 3.0T Prestige,2018,70811,Gasoline,354.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,35490
Ford,Explorer XLT,2020,72420,Gasoline,300.0,2.3,4.0,Automatic,Outra,Black,None reported,Yes,30485
Outra,TTS 2.0T Premium Plus,2011,112171,Gasoline,265.0,2.0,4.0,Automatic,Outra,Outra,At least 1 accident or damage reported,Yes,20930
Outra,LaCrosse CX,2007,85295,Gasoline,200.0,3.8,6.0,Automatic,Outra,Outra,None reported,Yes,5915
Outra,Outback 2.5i Limited,2014,125540,Gasoline,173.0,2.5,4.0,Automatic,Outra,Black,None reported,Yes,13422
Outra,A7 Premium,2012,166200,Gasoline,310.0,3.0,6.0,Automatic,Black,Outra,None reported,Yes,14105
BMW,650 i,2008,201924,Gasoline,360.0,4.8,8.0,Automatic,Black,beige,None reported,Yes,7280
Outra,XK Base,2007,90123,Gasoline,300.0,4.2,8.0,Automatic,white,beige,None reported,Yes,16380
Outra,Mazda6 Touring,2020,126655,Gasoline,187.0,2.5,4.0,Automatic,white,Black,None reported,Yes,16380
Ford,Transit-350 Base,2019,152324,Gasoline,275.0,3.7,6.0,Automatic,white,Outra,None reported,Yes,33670
BMW,435 i,2015,55450,Gasoline,300.0,3.0,6.0,Automatic,Outra,beige,None reported,Yes,25480
Chevrolet,Suburban LT,2016,157716,E85 Flex Fuel,355.0,5.3,8.0,Outras,Outra,Outra,At least 1 accident or damage reported,Yes,27300
Outra,Sierra 1500 AT4,2022,161,Diesel,277.0,3.0,6.0,Automatic,white,Black,None reported,Yes,56874
BMW,X5 xDrive50i,2013,93342,Gasoline,400.0,4.4,8.0,Automatic,white,Black,None reported,Yes,16289
Mercedes-Benz,E-Class E 350,2014,88514,Gasoline,302.0,3.5,6.0,Automatic,Black,Black,None reported,Yes,17518
BMW,435 i xDrive,2014,145399,Gasoline,300.0,3.0,6.0,Automatic,Outra,Black,None reported,Yes,19838
Outra,Charger Scat Pack,2019,68600,Gasoline,485.0,6.4,8.0,Automatic,Outra,Outra,None reported,Yes,38220
Chevrolet,Silverado 1500 Limited LT Trail Boss,2022,7649,Gasoline,355.0,5.3,8.0,Automatic,white,Black,None reported,Yes,51870
Outra,Rover Discovery SE,2004,233355,Gasoline,217.0,4.6,8.0,Automatic,Outra,beige,None reported,Yes,14105
Mercedes-Benz,S-Class S 450 4MATIC,2018,116677,Gasoline,362.0,3.0,6.0,Automatic,Black,Black,None reported,Yes,54600
Outra,GranTurismo Base,2013,56198,Gasoline,440.0,4.7,8.0,Automatic,Outra,Outra,None reported,Yes,35399
Outra,Sierra 2500 Denali,2024,3288,Gasoline,401.0,6.6,8.0,Automatic,white,Black,None reported,Yes,74165
Outra,Boxster Black Edition,2016,40042,Gasoline,265.0,2.7,6.0,DCT,Black,Black,At least 1 accident or damage reported,Yes,45499
BMW,X3 xDrive30i,2021,24140,Gasoline,248.0,2.0,4.0,DCT,white,Outra,None reported,Yes,36395
Outra,350Z Touring,2004,178471,Gasoline,287.0,3.5,6.0,Manual,Black,Outra,At least 1 accident or damage reported,Yes,10465
BMW,135 is,2013,47315,Gasoline,320.0,3.0,6.0,Manual,white,beige,None reported,Yes,26390
Chevrolet,Corvette Base,2004,64391,Gasoline,350.0,5.7,8.0,Automatic,Outra,Black,None reported,Yes,21385
Outra,Canyon Denali,2019,42389,Gasoline,308.0,3.6,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,33442
Outra,Macan S,2015,113459,Gasoline,340.0,3.0,6.0,DCT,Outra,Black,At least 1 accident or damage reported,Yes,24115
Ford,Transit-350 XLT,2019,185075,Gasoline,310.0,3.5,6.0,Automatic,white,Outra,None reported,Yes,35490
Chevrolet,Tahoe LTZ,2007,284854,E85 Flex Fuel,320.0,5.3,8.0,Automatic,Outra,beige,At least 1 accident or damage reported,Yes,9782
Outra,Convertible Cooper,2022,25016,Gasoline,134.0,1.5,3.0,Automatic,Outra,Outra,None reported,No,25480
Outra,Sonata Hybrid Limited,2013,155171,Hybrid,199.0,2.4,4.0,Automatic,Black,Outra,At least 1 accident or damage reported,Yes,13649
Outra,Panamera Turbo,2010,101389,Gasoline,500.0,4.8,8.0,Automatic,Black,beige,At least 1 accident or damage reported,Yes,35035
Outra,Wrangler Sport,2001,275198,Gasoline,181.0,4.0,6.0,Manual,white,Black,At least 1 accident or damage reported,Yes,13650
Outra,Impreza Outback Sport Wagon,2008,158219,Gasoline,170.0,2.5,4.0,Automatic,Outra,Outra,None reported,Yes,6820
Outra,Yukon Denali,2018,149347,Gasoline,420.0,6.2,8.0,Automatic,white,Black,None reported,Yes,30940
BMW,X6 xDrive35i,2018,43797,Gasoline,300.0,3.0,6.0,DCT,Black,Black,At least 1 accident or damage reported,Yes,37264
Outra,Land Cruiser Base,2016,146450,Gasoline,381.0,5.7,8.0,Automatic,Black,Outra,None reported,Yes,62335
Outra,Durango SLT,2004,230136,Gasoline,335.0,5.7,8.0,Automatic,Outra,beige,None reported,Yes,2912
Mercedes-Benz,Sprinter Normal Roof,2013,63968,Diesel,188.0,3.0,6.0,Automatic,Outra,Black,At least 1 accident or damage reported,Yes,50045
Ford,F-150 Raptor,2020,53108,Gasoline,450.0,3.5,6.0,Automatic,Outra,Black,None reported,Yes,57329
